Home Team,Away Team,Result,Home Team Goals Scored,Away Team Goals Scored,Home Team Possession %,Away Team Possession %,Winning Team Possession Difference %,Home Team Off Target Shots,Away Team Off Target Shots,Home Team On Target Shots,Away Team On Target Shots,Home Team Total Shots,Away Team Total Shots,Home Away Teamlocked Shots,Away Team Blocked Shots,Home Team Corners,Away Team Corners,Home Team Throw Ins,Away Team Throw Ins,Home Team Pass Success %,Away Team Pass Success %,Home Team Clearances,Away Team Clearances,Home Team Fouls,Away Team Fouls,Home Team Yellow Cards,Away Team Yellow Cards,Home Team Second Yellow Cards,Away Team Second Yellow Cards,Home Team Red Cards,Away Team Red Cards,Home Team Goals Conceeded,Away Team Goals Conceeded,year,Half Time Score,Score,Match Excitement,Home Team Rating,Away Team Rating,Home Team Aerials Won,Away Team Aerials Won
1,0,Away Team Win,1,2,41,59,18,4,6,4,7,11,20,3,7,6,6,15,20,80,85,35,36,14,12,1,1,0,0,0,0,2,1,2015,44562,1-2,6.4,5.8,7.5,15,19
0,1,Home Team Win,3,0,49,51,-2,6,4,8,3,18,10,4,3,5,1,19,19,82,83,23,25,19,13,4,2,0,0,0,0,0,3,2015,1-0,3-0,6.1,7.6,5.3,15,18
0,1,Home Team Win,1,0,55,45,10,11,6,2,2,18,13,5,5,6,8,19,31,82,76,36,23,11,18,1,4,0,0,0,0,0,1,2015,1-0,1-0,4,7.2,6.1,23,17
2,2,Tie,0,0,69,31,,3,4,8,0,20,7,9,3,11,5,20,13,89,72,22,35,15,11,2,2,0,0,0,0,0,0,2015,0-0,0-0,3.7,7.5,5.9,13,14
2,2,Tie,1,1,39,61,,5,6,2,9,10,20,3,5,3,4,15,20,68,83,17,28,16,9,4,2,0,0,0,0,1,1,2015,0-1,1-1,5.5,6,6.9,22,18
2,2,Tie,1,1,43,57,,8,4,7,1,20,6,5,1,9,0,26,21,79,84,22,18,16,5,4,1,0,0,0,0,1,1,2015,44562,1-1,4.6,6.8,6.4,11,10
2,2,Tie,1,1,35,65,,5,9,2,6,13,19,6,4,2,7,21,26,68,84,15,41,7,14,1,4,0,0,0,0,1,1,2015,0-0,1-1,5.6,6.4,6.4,16,25
1,0,Away Team Win,3,4,46,54,8,3,6,4,7,10,15,3,2,5,4,25,33,68,73,15,37,8,11,0,1,0,0,1,0,4,3,2015,0-2,3-4,9.3,5.4,6.8,21,27
0,1,Home Team Win,2,1,50,50,0,7,6,6,2,16,11,3,3,6,4,15,22,79,78,21,24,12,15,3,3,0,0,0,0,1,2,2015,0-0,2-1,6,6.4,5.5,24,27
1,0,Away Team Win,2,3,44,56,12,6,7,6,5,15,15,3,3,8,7,20,13,76,81,15,24,9,12,2,1,0,0,0,1,3,2,2015,44621,2-3,8.3,5.7,6,16,19
1,0,Away Team Win,0,2,46,54,8,5,3,1,9,10,16,4,4,8,7,18,26,82,85,24,21,5,7,0,3,0,0,0,0,2,0,2015,0-0,0-2,5.7,5.3,7.7,11,16
2,2,Tie,0,0,52,48,,6,10,0,4,13,14,7,0,5,2,31,18,73,75,15,28,10,11,0,2,0,0,0,0,0,0,2015,0-0,0-0,2.1,5.8,7,25,23
2,2,Tie,0,0,66,34,,9,4,5,8,19,15,5,3,7,8,18,23,85,71,26,36,2,13,1,4,0,0,0,0,0,0,2015,0-0,0-0,4.5,6.8,7.2,20,29
1,0,Away Team Win,0,1,26,74,48,1,6,1,9,1,22,0,7,0,9,23,24,77,92,33,14,15,8,6,1,0,0,1,0,1,0,2015,0-0,0-1,4.2,4.6,8.4,9,9
2,2,Tie,2,2,62,38,,11,3,6,3,21,7,4,1,5,4,27,14,84,73,27,39,10,14,2,1,0,0,0,0,2,2,2015,44563,2-2,7.8,5.7,7.3,29,22
1,0,Away Team Win,0,3,63,37,-26,7,4,1,5,13,12,5,3,5,7,26,16,85,73,18,25,17,12,4,2,1,0,0,1,3,0,2015,0-2,0-3,6.2,4.6,8.4,17,14
0,1,Home Team Win,2,0,59,41,18,8,2,5,0,18,7,5,5,9,3,13,11,92,86,17,23,9,12,1,2,0,0,0,0,0,2,2015,0-0,2-0,4.3,7.9,5.7,9,3
1,0,Away Team Win,0,1,49,51,2,5,6,5,5,13,15,3,4,6,5,16,25,84,87,19,26,4,9,1,4,0,0,2,0,1,0,2015,0-1,0-1,4.4,5.7,6.8,12,9
1,0,Away Team Win,1,2,64,36,-28,9,6,9,5,26,13,8,2,7,7,15,24,84,74,19,45,9,15,1,1,0,0,0,0,2,1,2015,0-0,1-2,6.9,6.1,6.7,21,15
2,2,Tie,1,1,56,44,,0,2,2,2,5,4,3,0,4,4,36,30,74,66,30,17,9,19,2,4,0,0,0,0,1,1,2015,1-0,1-1,3.7,6.4,6.8,26,21
2,2,Tie,0,0,50,50,,8,4,6,3,20,8,6,1,6,2,16,17,85,83,17,19,20,9,4,1,0,0,0,0,0,0,2015,0-0,0-0,3.3,6.5,6.3,16,11
0,1,Home Team Win,3,0,61,39,22,13,3,8,1,23,6,2,2,6,4,22,23,85,73,19,28,4,12,0,1,0,1,0,0,0,3,2015,1-0,3-0,5.4,8.3,4.3,22,15
0,1,Home Team Win,2,1,35,65,-30,4,6,4,4,9,11,1,1,0,1,18,17,70,83,32,20,6,15,2,2,0,0,0,0,1,2,2015,0-0,2-1,5.6,7.4,5.6,17,28
0,1,Home Team Win,3,1,39,61,-22,5,6,9,2,14,15,0,7,7,14,12,15,82,88,39,12,12,12,2,2,0,0,0,0,1,3,2015,44563,3-1,6.9,7.7,5.5,12,5
0,1,Home Team Win,2,0,68,32,36,9,2,12,3,29,8,8,3,13,1,19,18,87,74,13,31,6,13,1,1,0,0,0,0,0,2,2015,1-0,2-0,6,8.2,5.4,12,7
2,2,Tie,0,0,35,65,,4,6,1,4,8,15,3,5,4,5,17,25,67,85,28,20,5,5,1,0,0,0,0,0,0,0,2015,0-0,0-0,2.5,6.1,6.7,21,20
0,1,Home Team Win,3,1,48,52,-4,8,3,4,2,12,7,0,2,4,4,16,35,78,79,15,15,10,11,2,3,0,0,0,0,1,3,2015,1-0,3-1,5.7,7.3,5.4,16,11
1,0,Away Team Win,0,1,42,58,16,6,9,2,7,10,21,2,5,4,4,23,30,76,81,29,21,13,13,2,3,0,0,0,0,1,0,2015,0-0,0-1,4.2,5.8,7,19,10
0,1,Home Team Win,1,0,39,61,-22,7,4,6,3,17,8,4,1,1,3,21,24,72,81,27,39,11,14,1,1,0,0,1,0,0,1,2015,0-0,1-0,3.6,6.6,5.7,13,20
0,1,Home Team Win,3,1,56,44,12,3,4,3,4,9,8,3,0,4,4,27,24,84,77,25,25,6,11,1,2,0,0,0,0,1,3,2015,0-0,3-1,6.4,7.5,5.6,8,21
1,0,Away Team Win,0,1,44,56,12,5,6,2,4,12,15,5,5,6,8,25,30,70,80,30,31,11,12,2,1,0,0,0,0,1,0,2015,0-0,0-1,3.8,6,6.6,25,9
0,1,Home Team Win,3,2,49,51,-2,9,3,6,4,21,11,6,4,4,5,35,26,77,75,16,30,8,13,2,1,0,0,0,0,2,3,2015,0-1,3-2,8.5,7.2,6.1,18,28
0,1,Home Team Win,2,0,39,61,-22,8,5,3,4,17,14,6,5,6,7,27,36,76,83,25,21,8,11,0,2,0,0,0,0,0,2,2015,1-0,2-0,4.8,7.3,6,9,5
0,1,Home Team Win,2,0,63,37,26,6,4,6,2,22,9,10,3,5,5,14,19,87,78,16,22,12,11,3,3,0,1,0,2,0,2,2015,0-0,2-0,6,7.6,5,13,7
1,0,Away Team Win,0,1,60,40,-20,5,1,3,6,13,10,5,3,2,7,29,33,77,73,33,38,10,11,2,3,0,0,0,0,1,0,2015,0-1,0-1,3.5,5.9,7.6,35,24
2,2,Tie,0,0,48,52,,6,7,3,2,12,17,3,8,2,4,24,18,78,80,22,14,12,11,2,2,0,0,0,1,0,0,2015,0-0,0-0,2.7,6.9,6.3,13,11
1,0,Away Team Win,1,2,58,42,-16,7,6,5,4,15,13,3,3,5,5,29,16,82,72,8,19,8,12,1,2,0,0,0,0,2,1,2015,0-2,1-2,5.7,6.1,7.1,11,11
2,2,Tie,2,2,54,46,,5,6,4,5,11,12,2,1,3,4,23,22,72,71,18,33,7,12,1,4,0,0,0,0,2,2,2015,2-0,2-2,6.9,6.5,6.7,34,28
0,1,Home Team Win,2,0,53,47,6,4,3,5,2,15,9,6,4,7,3,18,26,78,76,15,18,14,15,2,5,0,1,0,0,0,2,2015,2-0,2-0,4.3,6.4,5.4,18,21
1,0,Away Team Win,1,2,71,29,-42,9,3,8,3,27,6,10,0,16,3,21,13,89,68,17,57,10,7,1,2,0,0,0,0,2,1,2015,44593,1-2,6.4,6.8,6.6,24,15
0,1,Home Team Win,1,0,57,43,14,6,4,6,4,21,12,9,4,6,5,30,29,82,73,27,35,9,11,1,2,0,0,0,0,0,1,2015,0-0,1-0,4.2,7.2,6.5,9,18
2,2,Tie,1,1,59,41,,7,4,7,2,23,7,9,1,6,2,21,24,83,70,14,27,4,13,1,2,0,0,0,0,1,1,2015,0-0,1-1,4.8,6.7,6.2,16,8
1,0,Away Team Win,2,3,41,59,18,6,5,8,3,15,10,1,2,5,5,16,20,78,86,10,31,6,13,2,0,0,0,0,0,3,2,2015,44562,2-3,8.8,6.3,6.5,17,15
0,1,Home Team Win,4,1,46,54,-8,3,6,8,8,15,22,4,8,5,9,31,26,72,76,40,28,17,6,5,1,0,0,0,0,1,4,2015,44562,4-1,7.4,7.6,5.5,15,23
0,1,Home Team Win,3,2,62,38,24,2,5,12,4,21,10,7,1,11,1,18,14,89,80,9,32,8,13,0,0,0,0,0,0,2,3,2015,1-0,3-2,8.5,8.1,5.6,7,13
0,1,Home Team Win,2,1,44,56,-12,2,2,5,6,8,12,1,4,3,7,22,31,75,81,30,18,13,11,1,0,0,0,0,0,1,2,2015,1-0,2-1,5.8,6.9,6,15,14
0,1,Home Team Win,3,0,66,34,32,1,1,7,4,12,9,4,4,5,2,18,11,87,74,15,18,12,17,0,3,0,0,0,0,0,3,2015,1-0,3-0,5.1,7.3,5.4,8,11
1,0,Away Team Win,2,5,42,58,16,6,2,7,12,16,27,3,13,6,5,18,19,78,86,20,46,9,12,1,1,0,0,0,0,5,2,2015,44593,2-5,10,5,8.7,12,23
2,2,Tie,2,2,43,57,,8,5,7,7,19,16,4,4,7,5,25,17,76,80,22,36,7,17,0,0,0,0,0,0,2,2,2015,44562,2-2,8.1,6.4,6.2,21,15
0,1,Home Team Win,3,1,41,59,-18,8,4,6,4,17,11,3,3,4,3,17,20,76,83,25,16,18,14,3,1,0,0,0,0,1,3,2015,1-0,3-1,6.1,6.8,5.7,17,13
2,2,Tie,2,2,35,65,,3,8,5,4,11,16,3,4,4,6,28,29,69,81,25,17,12,15,1,2,0,0,0,0,2,2,2015,1-0,2-2,7.7,7,6.2,17,20
1,0,Away Team Win,0,1,55,45,-10,9,8,2,3,15,16,4,5,6,4,30,15,75,75,20,50,17,22,4,4,0,0,0,0,1,0,2015,0-0,0-1,4,5.1,6.6,21,10
1,0,Away Team Win,2,3,46,54,8,4,5,4,4,9,12,1,3,6,4,24,20,73,80,21,37,9,8,0,3,0,0,0,0,3,2,2015,1-0,2-3,7.3,6.2,6.8,21,15
0,1,Home Team Win,2,0,60,40,20,7,3,8,2,21,7,6,2,8,3,33,18,80,63,32,35,14,13,3,3,0,0,0,0,0,2,2015,0-0,2-0,4.8,7.2,4.8,14,16
2,2,Tie,2,2,44,56,,5,9,3,6,12,20,4,5,1,8,18,26,76,83,32,12,14,11,3,4,1,0,0,0,2,2,2015,44563,2-2,8.2,6.5,5.7,15,21
0,1,Home Team Win,6,1,64,36,28,8,1,11,4,23,6,4,1,6,3,20,13,84,75,13,23,13,8,3,1,0,0,0,0,1,6,2015,44562,6-1,7,8.7,4.4,6,8
1,0,Away Team Win,1,2,66,34,-32,9,8,2,5,17,16,6,3,16,8,34,20,79,60,44,40,4,4,1,1,0,0,0,0,2,1,2015,0-1,1-2,6,5.4,7.1,29,21
2,2,Tie,1,1,54,46,,4,5,6,2,12,11,2,4,5,3,38,31,78,73,22,16,8,13,1,1,0,0,0,0,1,1,2015,44562,1-1,4.7,6.3,6.2,26,20
1,0,Away Team Win,0,1,56,44,-12,4,4,2,5,13,12,7,3,9,5,29,25,84,79,17,29,12,12,1,0,0,0,0,0,1,0,2015,0-0,0-1,3.7,6,7.8,18,17
1,0,Away Team Win,1,3,60,40,-20,4,4,3,5,10,13,3,4,4,6,21,22,79,72,12,30,14,14,2,5,0,0,0,0,3,1,2015,44562,1-3,5.8,5.5,7.6,19,26
2,2,Tie,1,1,51,49,,2,5,4,4,14,13,8,4,5,11,24,23,77,80,25,28,10,19,3,3,0,0,0,0,1,1,2015,44562,1-1,4.8,6.3,6.8,14,18
2,2,Tie,2,2,46,54,,5,4,2,11,11,19,4,4,5,6,18,13,78,84,21,28,8,19,1,4,0,0,0,0,2,2,2015,44563,2-2,8.3,6.2,6.9,18,5
0,1,Home Team Win,3,0,38,62,-24,5,3,5,5,12,9,2,1,3,6,12,18,80,87,28,5,8,17,1,3,0,0,0,0,0,3,2015,3-0,3-0,5.7,8,5.5,12,11
2,2,Tie,0,0,48,52,,4,4,4,3,13,12,5,5,8,6,31,40,75,75,36,27,15,11,1,2,0,0,0,0,0,0,2015,0-0,0-0,3,7.1,6.8,14,20
0,1,Home Team Win,5,1,54,46,8,5,3,11,1,16,5,0,1,1,7,28,25,83,79,29,14,11,5,2,1,0,0,0,0,1,5,2015,44565,5-1,6.4,8.6,4.7,19,14
0,1,Home Team Win,2,0,49,51,-2,3,6,3,1,9,10,3,3,4,4,29,31,74,78,24,27,22,17,1,3,0,0,0,0,0,2,2015,1-0,2-0,3.7,7.6,5.6,24,28
1,0,Away Team Win,0,3,47,53,6,6,2,3,7,12,10,3,1,5,3,22,20,81,86,21,25,12,14,2,2,0,0,0,0,3,0,2015,0-2,0-3,5.2,5.1,8.3,15,11
0,1,Home Team Win,1,0,56,44,12,5,1,2,2,9,9,2,6,1,5,23,19,77,73,18,43,12,13,2,2,0,0,0,0,0,1,2015,0-0,1-0,2.5,6.2,6,29,22
2,2,Tie,2,2,51,49,,5,12,6,7,13,27,2,8,6,7,16,25,75,72,58,15,16,10,2,0,0,0,0,0,2,2,2015,2-0,2-2,8.6,6.3,6.9,29,21
1,0,Away Team Win,1,3,38,62,24,3,12,1,4,6,24,2,8,1,9,26,22,72,85,14,20,9,11,2,3,1,0,0,0,3,1,2015,44562,1-3,6.8,5.3,7.6,13,13
1,0,Away Team Win,0,3,33,67,34,6,5,1,6,8,17,1,6,3,9,18,12,74,88,25,31,11,12,3,1,0,0,0,0,3,0,2015,0-0,0-3,5.3,5,8.7,10,12
0,1,Home Team Win,6,2,44,56,-12,2,6,6,6,11,18,3,6,3,7,16,20,76,81,18,24,10,10,1,1,0,0,0,0,2,6,2015,44595,6-2,8.2,7.9,4.8,16,23
1,0,Away Team Win,0,1,54,46,-8,10,6,2,2,14,9,2,1,1,2,29,18,89,81,21,15,6,14,2,2,0,0,0,0,1,0,2015,0-0,0-1,3.3,6,7,12,11
0,1,Home Team Win,1,0,48,52,-4,5,3,3,4,12,9,4,2,3,2,22,37,77,76,38,14,7,11,3,1,0,0,0,0,0,1,2015,0-0,1-0,3.5,6.5,6.2,20,27
0,1,Home Team Win,2,1,45,55,-10,4,5,5,4,12,9,3,0,7,4,26,22,76,80,21,27,10,12,1,6,0,1,0,0,1,2,2015,1-0,2-1,5.9,7.2,5.4,13,15
1,0,Away Team Win,1,2,48,52,4,5,5,3,4,9,10,1,1,4,6,29,25,72,76,18,22,10,8,2,3,0,0,0,0,2,1,2015,0-0,1-2,5.6,5.6,7.2,22,22
1,0,Away Team Win,0,2,66,34,-32,8,5,1,3,11,13,3,5,11,5,25,18,84,70,17,25,10,18,3,1,0,0,0,0,2,0,2015,0-1,0-2,4.3,5.7,7.2,13,13
1,0,Away Team Win,0,1,61,39,-22,9,3,3,4,16,7,4,0,13,3,17,16,81,62,45,44,11,6,1,2,0,0,0,0,1,0,2015,0-0,0-1,3.3,5.7,6.8,24,25
0,1,Home Team Win,2,1,56,44,12,9,3,5,5,20,10,6,2,7,5,23,21,85,80,14,21,11,14,2,1,0,1,0,0,1,2,2015,44563,2-1,6.9,6.9,6.1,13,8
0,1,Home Team Win,3,0,40,60,-20,1,8,3,8,9,21,5,5,1,10,23,22,71,80,25,9,12,10,0,2,0,0,0,1,0,3,2015,1-0,3-0,6.7,7.7,4.4,17,14
2,2,Tie,0,0,59,41,,2,2,1,1,6,6,3,3,6,4,28,25,82,72,24,30,17,13,2,2,0,0,0,0,0,0,2015,0-0,0-0,2,6.4,6.9,23,15
1,0,Away Team Win,1,5,46,54,8,6,2,3,9,11,14,2,3,4,5,24,23,75,82,20,24,8,15,0,1,0,0,0,0,5,1,2015,44621,1-5,6.5,4.6,8.7,12,19
2,2,Tie,1,1,60,40,,8,3,2,3,15,8,5,2,10,7,18,25,83,73,24,33,8,11,1,1,0,1,0,0,1,1,2015,0-0,1-1,5,6.6,6.9,15,20
1,0,Away Team Win,1,3,43,57,14,2,5,2,7,8,16,4,4,1,7,18,37,78,82,19,16,9,21,1,4,0,0,0,0,3,1,2015,44562,1-3,6.2,5.7,7.7,14,13
0,1,Home Team Win,2,1,71,29,42,10,1,5,3,21,5,6,1,12,4,21,12,90,73,27,33,4,13,2,2,0,0,0,1,1,2,2015,0-0,2-1,6.6,6.9,5,21,10
1,0,Away Team Win,0,3,54,46,-8,1,7,3,5,7,14,3,2,4,4,18,17,85,84,10,19,12,7,2,0,0,0,0,0,3,0,2015,0-0,0-3,5,5.3,7.8,11,12
2,2,Tie,0,0,52,48,,5,6,6,2,15,9,4,1,11,4,16,17,82,79,10,18,6,16,1,3,0,0,0,0,0,0,2015,0-0,0-0,3.2,6.6,6.1,13,8
1,0,Away Team Win,2,3,48,52,4,5,3,6,5,14,13,3,5,6,4,38,21,72,70,27,27,3,11,0,2,0,0,0,0,3,2,2015,1-0,2-3,7.9,6,6.7,28,23
2,2,Tie,0,0,45,55,,3,2,5,1,10,5,2,2,7,3,28,14,76,82,13,28,12,15,3,3,0,0,0,0,0,0,2015,0-0,0-0,2.6,6.9,6,15,15
0,1,Home Team Win,2,0,51,49,2,6,5,5,3,20,8,9,0,7,2,22,21,76,80,25,39,16,12,3,0,0,0,0,1,0,2,2015,1-0,2-0,4.8,6.6,5.6,12,24
0,1,Home Team Win,6,2,67,33,34,5,3,8,9,15,17,2,5,6,1,17,17,90,78,21,26,6,5,3,2,0,0,0,0,2,6,2015,44563,6-2,8.2,7.1,4.6,12,13
0,1,Home Team Win,2,0,48,52,-4,4,9,2,2,11,16,5,5,4,6,18,33,84,83,28,21,5,5,1,2,1,0,0,0,0,2,2015,2-0,2-0,4.2,7,6,19,14
0,1,Home Team Win,3,1,61,39,22,4,5,6,2,17,13,7,6,4,3,33,33,82,68,31,24,6,15,0,3,0,0,0,0,1,3,2015,2-0,3-1,6.2,7.3,5.6,19,20
1,0,Away Team Win,0,1,67,33,-34,8,1,5,1,20,2,7,0,16,0,24,19,86,70,6,36,9,11,2,2,0,0,0,0,1,0,2015,0-1,0-1,3.7,6.8,6.4,13,14
0,1,Home Team Win,2,0,68,32,36,5,3,3,0,13,4,5,1,5,1,25,14,83,62,12,27,11,10,1,3,0,0,0,1,0,2,2015,0-0,2-0,3.8,7.3,5.1,21,22
0,1,Home Team Win,1,0,33,67,-34,4,7,5,0,9,8,0,1,5,2,13,19,82,89,13,15,12,7,1,0,0,0,0,0,0,1,2015,0-0,1-0,3.3,7,5.6,11,14
0,1,Home Team Win,2,1,41,59,-18,4,4,6,4,12,8,2,0,4,2,15,30,70,74,23,26,11,10,0,1,0,0,0,0,1,2,2015,0-0,2-1,5.6,6.9,5.6,11,13
2,2,Tie,1,1,51,49,,8,6,5,4,16,13,3,3,3,5,18,13,87,85,16,24,11,12,1,2,0,0,0,0,1,1,2015,44562,1-1,4.8,6.6,6.4,12,6
1,0,Away Team Win,0,1,36,64,28,5,5,3,5,9,14,1,4,3,7,19,28,66,78,52,34,10,11,1,3,0,0,0,0,1,0,2015,0-0,0-1,3,5.6,5.8,24,29
0,1,Home Team Win,1,0,37,63,-26,5,8,2,4,8,19,1,7,1,9,28,23,69,82,21,12,13,10,3,1,0,0,0,0,0,1,2015,0-0,1-0,3.8,7.2,5.9,15,7
2,2,Tie,0,0,41,59,,3,5,0,3,3,13,0,5,3,8,19,26,79,85,30,17,7,7,1,1,0,0,0,0,0,0,2015,0-0,0-0,2.8,5.8,7.1,12,19
1,0,Away Team Win,1,2,64,36,-28,9,4,4,4,22,9,9,1,14,6,27,23,82,67,19,40,7,6,1,2,0,0,0,0,2,1,2015,44562,1-2,6.1,6.3,7.1,18,10
2,2,Tie,1,1,55,45,,5,7,4,4,10,14,1,3,7,6,32,24,75,75,20,35,12,17,0,1,0,0,0,0,1,1,2015,0-1,1-1,4.6,6.8,6.6,12,16
1,0,Away Team Win,1,2,44,56,12,2,5,5,6,10,13,3,2,4,10,33,30,64,76,32,19,6,12,1,2,0,0,0,0,2,1,2015,0-1,1-2,6.6,5.9,6.8,12,13
1,0,Away Team Win,0,1,58,42,-16,13,11,1,4,15,16,1,1,7,3,26,18,78,74,8,38,8,8,2,0,0,0,0,0,1,0,2015,0-1,0-1,3.5,5.4,7.3,19,20
2,2,Tie,2,2,43,57,,2,6,4,4,11,16,5,6,4,5,25,27,75,82,39,19,8,9,3,2,0,0,0,0,2,2,2015,44594,2-2,7,6.6,6.2,14,18
1,0,Away Team Win,0,3,54,46,-8,4,5,1,7,9,18,4,6,4,9,28,29,77,75,19,16,9,12,4,1,0,0,0,0,3,0,2015,0-1,0-3,5.5,4.7,8.7,19,20
0,1,Home Team Win,1,0,64,36,28,9,1,7,2,21,4,5,1,6,5,23,22,85,68,20,34,4,12,1,4,0,0,0,0,0,1,2015,0-0,1-0,4,7.3,5.5,25,13
0,1,Home Team Win,4,0,60,40,20,4,3,9,3,16,10,3,4,2,3,16,21,88,84,13,15,6,9,0,0,0,0,0,0,0,4,2015,3-0,4-0,5.5,8.4,5.1,6,5
0,1,Home Team Win,2,1,27,73,-46,2,7,1,3,4,11,1,1,3,5,15,12,65,86,28,17,14,10,3,2,0,0,0,0,1,2,2015,44563,2-1,5.4,6.7,5.5,13,14
1,0,Away Team Win,1,4,58,42,-16,5,2,3,9,11,14,3,3,11,5,39,17,77,68,26,28,5,13,0,3,0,0,0,0,4,1,2015,44621,1-4,6.5,4.7,8.4,24,19
0,1,Home Team Win,4,1,56,44,12,5,3,12,4,22,10,5,3,7,6,25,32,81,77,29,26,13,9,2,2,0,0,0,0,1,4,2015,2-0,4-1,8.2,8.4,5.1,12,10
1,0,Away Team Win,0,1,67,33,-34,8,6,7,4,19,12,4,2,11,2,24,21,82,60,22,66,18,11,1,3,0,0,0,0,1,0,2015,0-0,0-1,4.6,5,7.2,18,20
1,0,Away Team Win,2,3,65,35,-30,4,2,6,6,12,14,2,6,10,10,29,23,81,60,30,35,6,13,2,4,0,0,0,0,3,2,2015,44562,2-3,8.5,6,6.7,21,10
0,1,Home Team Win,2,0,48,52,-4,7,3,5,3,18,7,6,1,9,5,12,20,84,85,14,23,4,10,0,3,0,1,0,0,0,2,2015,0-0,2-0,5.5,7.5,4.8,17,12
0,1,Home Team Win,3,1,46,54,-8,1,2,9,8,16,12,6,2,6,4,23,28,80,81,30,18,14,11,2,1,0,0,0,0,1,3,2015,2-0,3-1,7.1,7.5,6,13,10
0,1,Home Team Win,5,1,54,46,8,6,1,8,2,19,7,5,4,7,5,25,19,84,74,17,21,7,13,1,1,0,0,0,0,1,5,2015,44564,5-1,6.2,8.3,4.6,17,13
2,2,Tie,3,3,57,43,,5,1,10,6,19,11,4,4,10,5,34,16,82,76,21,27,6,6,2,0,0,0,0,0,3,3,2015,0-2,3-3,10,7.3,6.5,13,11
2,2,Tie,1,1,31,69,,2,4,3,2,7,10,2,4,1,8,31,31,64,83,26,23,5,7,0,1,0,0,0,0,1,1,2015,44562,1-1,4,6.7,6.6,17,16
2,2,Tie,0,0,58,42,,2,3,4,1,9,5,3,1,4,4,38,30,79,70,41,21,14,9,4,2,0,0,0,0,0,0,2015,0-0,0-0,2,6.7,6.4,12,10
2,2,Tie,1,1,61,39,,8,4,6,3,17,7,3,0,5,2,22,27,79,70,24,25,15,16,0,2,0,0,0,0,1,1,2015,1-0,1-1,4.4,6.1,6.5,19,16
0,1,Home Team Win,1,0,54,46,8,3,5,2,0,10,9,5,4,8,7,33,23,81,82,27,24,12,6,3,1,0,0,0,0,0,1,2015,0-0,1-0,3.1,7.1,6.1,10,15
2,2,Tie,1,1,37,63,,4,5,2,3,7,12,1,4,3,6,19,23,76,87,36,24,8,6,1,1,0,0,0,0,1,1,2015,44562,1-1,4.3,6.5,6.8,7,12
0,1,Home Team Win,2,0,46,54,-8,3,6,4,4,7,11,0,1,1,6,23,41,74,72,18,7,9,10,0,1,0,0,0,0,0,2,2015,2-0,2-0,4.7,8,5.9,10,5
1,0,Away Team Win,0,3,59,41,-18,8,5,2,5,10,16,0,6,3,8,23,23,82,72,31,22,3,19,2,3,0,0,0,0,3,0,2015,0-2,0-3,5.3,5.8,7.6,19,9
0,1,Home Team Win,3,1,72,28,44,4,6,7,4,16,11,5,1,3,2,12,17,87,72,20,34,7,11,1,1,0,0,0,0,1,3,2015,44562,3-1,6.2,6.7,5.8,15,16
2,2,Tie,1,1,35,65,,3,2,4,3,11,9,4,4,3,6,24,20,67,82,15,23,13,10,3,2,0,0,0,0,1,1,2015,44562,1-1,4.3,6.7,6.3,15,10
2,2,Tie,0,0,63,37,,11,5,1,2,21,9,9,2,6,2,30,18,83,74,11,34,10,13,1,0,0,0,0,0,0,0,2015,0-0,0-0,3,6.1,7.2,12,23
2,2,Tie,1,1,63,37,,12,4,5,2,23,9,6,3,10,4,26,23,81,71,9,34,4,9,1,2,0,0,0,0,1,1,2015,0-1,1-1,4.6,6.8,6.2,11,14
0,1,Home Team Win,2,0,50,50,0,4,4,7,1,14,7,3,2,4,1,38,31,67,65,37,44,11,10,3,3,0,0,0,0,0,2,2015,1-0,2-0,4.2,6.9,4.5,15,19
1,0,Away Team Win,0,1,63,37,-26,9,4,6,5,19,15,4,6,11,4,24,22,85,73,20,36,10,13,2,1,0,0,0,0,1,0,2015,0-0,0-1,4.7,6.3,7,11,11
0,1,Home Team Win,2,0,40,60,-20,4,7,1,1,6,10,1,2,2,7,22,33,68,78,22,11,6,10,3,1,0,0,0,0,0,2,2015,0-0,2-0,3.8,7,5.5,21,34
2,2,Tie,1,1,62,38,,8,8,4,5,19,14,7,1,13,6,18,18,83,76,24,40,4,11,1,2,0,0,0,0,1,1,2015,0-0,1-1,6.1,6.8,6.7,5,14
2,2,Tie,1,1,41,59,,5,10,2,3,9,15,2,2,5,4,17,26,77,83,35,23,9,6,1,0,0,0,0,0,1,1,2015,0-1,1-1,4.3,6.2,6.3,8,14
1,0,Away Team Win,0,1,49,51,2,11,2,2,8,14,13,1,3,8,3,21,20,73,73,28,28,6,9,1,0,0,0,0,0,1,0,2015,0-1,0-1,3.6,5.6,6.6,12,26
0,1,Home Team Win,2,1,53,47,6,4,3,5,7,13,13,4,3,5,5,15,22,89,88,24,16,13,15,3,1,0,0,0,0,1,2,2015,1-0,2-1,6.9,6.8,6.5,5,13
2,2,Tie,0,0,47,53,,6,4,10,3,24,12,8,5,11,7,24,22,74,75,35,23,7,9,1,2,0,0,0,0,0,0,2015,0-0,0-0,4.1,7.1,6.1,23,22
0,1,Home Team Win,1,0,44,56,-12,3,8,5,3,12,15,4,4,8,5,29,24,64,75,40,47,11,13,0,0,0,0,0,0,0,1,2015,1-0,1-0,3.2,6.4,5.8,18,18
